ID,TM,SQTM
335744,2.38683180067,2.72959587499
105061,1.90357228386,2.39517300092
196007,2.42190220542,2.94808720359
146696,1.45156846369,2.59497668534
183853,3.32107115152,2.9226139418
157807,2.61220802027,2.68445953141
156336,1.7189851385,2.9196040371
190166,1.62377135306,2.43999063139
143672,2.17786169862,2.26126812572
155993,1.07151669204,2.31721257676
193499,2.77509398406,1.97042773125
251484,1.60947565469,2.21293505852
