PartipantID,Index,Chart_Type,Vis,VisID,Error,TruePerc,ReportPerc
7,0,0,-1,-1,-2.6269164,0.08311024,0.12
7,1,1,-1,-1,0.054585773,0.96356094,0.05
7,2,1,-1,-1,-0.13510421,0.80560404,0.02
7,3,0,-1,-1,-1.7811447,0.39404756,0.56
7,4,0,-1,-1,-1.0612404,0.36421984,0.01
