PartipantID,Index,Chart_Type,Vis,VisID,Error,TruePerc,ReportPerc
7,0,0,-1,-1,-2.518793,0.24948888,0.2
7,1,1,-1,-1,-2.4043753,0.26389086,0.2
7,2,1,-1,-1,-1.7117655,0.6197138,0.8
7,3,1,-1,-1,-2.9685814,0.50275207,0.5
7,4,2,-1,-1,-1.3114014,0.62207067,0.9
