PartipantID,Index,Chart_Type,Vis,VisID,Error,TruePerc,ReportPerc
7,0,0,-1,-1,-2.661187,0.13691054,0.17
7,1,1,-1,-1,-2.0511434,0.86370724,0.98
7,2,2,-1,-1,-1.702736,0.8322029,0.65
7,3,2,-1,-1,-2.9314027,0.8939129,0.9
7,4,1,-1,-1,-2.9988213,0.50010216,0.5
