PartipantID,Index,Chart_Type,Vis,VisID,Error,TruePerc,ReportPerc
7,0,0,-1,-1,-2.7573054,0.27290007,0.25
7,1,0,-1,-1,-2.3713715,0.13173822,0.2
7,2,0,-1,-1,-2.3316033,0.25633678,0.33
7,3,0,-1,-1,-2.8414764,0.88548195,0.9
7,4,2,-1,-1,-1.691049,0.51470166,0.33
