PartipantID,Index,Chart_Type,Vis,VisID,Error,TruePerc,ReportPerc
7,0,0,-1,-1,-2.7216408,0.47339818,0.5
7,1,2,-1,-1,-1.6707903,0.68908125,0.5
7,2,0,-1,-1,-2.1679714,0.14247665,0.24
7,3,0,-1,-1,-2.9528801,0.44584996,0.45
7,4,0,-1,-1,-2.0613809,0.5854134,0.7
